Date,ETH,BTC,XRP,LTC,XLM,Palladium,Gold,HSI,N225,SP500,NVIDIA,AMD
2016-08-09,12.24,587.8,0.006163,3.76,0.001871,694.35,1346.7,22465.609375,16764.970703,2172.7,58.89,6.6
2016-08-10,12.14,592.1,0.006194,3.72,0.001892,726.4,1351.9,22492.429688,16735.119141,2181.8,58.51,6.49
2016-08-11,11.69,589.12,0.006189,3.74,0.001889,691.8,1350.0,22580.550781,16735.119141,2180.2,59.7,6.58
2016-08-12,11.78,587.56,0.006123,3.71,0.001831,690.8,1343.2,22766.910156,16919.919922,2185.9,63.04,6.73
2016-08-13,11.57,585.59,0.006092,3.71,0.002038,690.8,1343.2,22766.910156,16919.919922,2185.9,63.04,6.73
2016-08-14,11.19,570.47,0.005994,3.65,0.002005,690.8,1343.2,22766.910156,16919.919922,2185.9,63.04,6.73
2016-08-15,11.22,567.24,0.006045,3.58,0.002019,692.25,1347.5,22932.509766,16869.560547,2176.8,62.98,6.95
2016-08-16,11.14,577.44,0.00614,3.64,0.002016,705.1,1356.9,22910.839844,16596.509766,2179.7,62.6,6.78
2016-08-17,10.75,573.22,0.006109,3.6,0.001993,691.7,1348.8,22799.779297,16745.640625,2183.6,61.15,6.68
2016-08-18,10.76,574.32,0.006122,3.61,0.001976,713.4,1357.2,23023.160156,16486.009766,2181.7,62.1,7.04
2016-08-19,10.75,575.63,0.006119,3.6,0.001963,709.35,1346.2,22937.220703,16545.820313,2181.4,62.26,7.62
2016-08-20,11.25,581.7,0.006114,3.62,0.00193,709.35,1346.2,22937.220703,16545.820313,2181.4,62.26,7.62
2016-08-21,11.18,581.31,0.006052,3.62,0.001908,709.35,1346.2,22937.220703,16545.820313,2181.4,62.26,7.62
2016-08-22,11.12,586.75,0.006,3.66,0.001919,692.15,1343.4,22997.910156,16598.189453,2185.2,62.52,7.58
2016-08-23,11.03,583.41,0.006019,3.93,0.001878,699.85,1346.1,22998.929688,16497.359375,2174.9,62.91,7.67
2016-08-24,11.04,580.18,0.006052,3.86,0.001888,682.5,1329.7,22820.779297,16597.300781,2173.6,61.94,7.43
2016-08-25,11.36,577.76,0.006079,3.8,0.001874,685.0,1324.6,22814.949219,16555.949219,2168.4,61.53,7.465
2016-08-26,11.3,579.65,0.00603,3.83,0.001888,692.15,1325.9,22909.539063,16360.709961,2179.3,62.03,7.67
2016-08-27,11.15,569.95,0.005975,3.74,0.001862,692.15,1325.9,22909.539063,16360.709961,2179.3,62.03,7.67
2016-08-28,10.93,573.91,0.005963,3.74,0.001808,692.15,1325.9,22909.539063,16360.709961,2179.3,62.03,7.67
2016-08-29,10.98,574.11,0.006131,3.76,0.00183,697.3,1327.1,22821.339844,16737.490234,2175.2,61.99,7.59
2016-08-30,11.23,577.5,0.006026,3.8,0.00185,677.95,1316.5,23016.109375,16725.359375,2169.5,61.63,7.49
2016-08-31,11.67,575.47,0.006012,3.8,0.001906,668.7,1311.4,22976.880859,16887.400391,2167.3,61.34,7.4
2016-09-01,11.99,572.3,0.005984,3.83,0.001887,661.7,1317.1,23162.339844,16926.839844,2178.0,63.15,7.35
2016-09-02,12.11,575.54,0.00597,3.82,0.001885,700.65,1354.0,23266.699219,16925.679688,2184.5,62.53,7.51
2016-09-03,11.76,598.21,0.005964,3.89,0.001902,700.65,1354.0,23266.699219,16925.679688,2184.5,62.53,7.51
2016-09-04,11.68,608.63,0.005954,4.01,0.001934,700.65,1354.0,23266.699219,16925.679688,2184.5,62.53,7.51
2016-09-05,11.72,606.59,0.005932,3.98,0.001912,700.65,1354.0,23649.550781,17037.630859,2184.5,62.53,7.51
2016-09-06,11.69,610.44,0.005912,3.97,0.001925,688.35,1349.2,23787.679688,17081.980469,2184.5,63.12,7.34
2016-09-07,11.55,614.54,0.005892,3.97,0.001925,688.35,1349.2,23741.810547,17012.439453,2184.6,62.19,6.84
2016-09-08,11.35,626.32,0.005902,3.99,0.001931,687.85,1341.6,23919.339844,16958.769531,2171.0,62.64,6.225
2016-09-09,11.65,622.86,0.005869,3.97,0.00202,679.45,1334.5,24099.699219,16965.759766,2116.0,59.52,5.9
2016-09-10,12.17,623.51,0.00587,3.97,0.002032,679.45,1334.5,24099.699219,16965.759766,2116.0,59.52,5.9
2016-09-11,11.64,606.72,0.005842,3.86,0.001966,679.45,1334.5,24099.699219,16965.759766,2116.0,59.52,5.9
2016-09-12,11.89,608.24,0.005897,3.82,0.00194,656.7,1325.6,23290.599609,16672.919922,2151.9,60.75,5.94
2016-09-13,11.92,609.24,0.005886,3.82,0.001951,656.1,1323.7,23215.759766,16729.039063,2122.2,59.87,5.74
2016-09-14,11.92,610.68,0.005961,3.83,0.001963,656.5,1326.1,23190.640625,16614.240234,2113.3,60.4,6.04
2016-09-15,11.94,607.16,0.008303,3.81,0.002319,656.6,1318.0,23335.589844,16405.009766,2137.9,62.69,6.02
2016-09-16,12.56,606.97,0.007446,3.81,0.002082,672.4,1310.2,23335.589844,16519.289063,2132.5,62.84,6.05
2016-09-17,12.7,605.98,0.007018,3.81,0.002162,672.4,1310.2,23335.589844,16519.289063,2132.5,62.84,6.05
2016-09-18,12.43,609.87,0.006853,4.04,0.00209,672.4,1310.2,23335.589844,16519.289063,2132.5,62.84,6.05
2016-09-19,13.19,609.23,0.006858,3.83,0.002127,686.25,1317.8,23550.449219,16519.289063,2132.9,63.67,6.16
2016-09-20,14.43,608.31,0.006785,3.84,0.002052,683.5,1318.2,23530.859375,16492.150391,2131.1,63.09,6.17
2016-09-21,13.77,597.15,0.006829,3.84,0.002085,683.9,1331.4,23669.900391,16807.619141,2156.2,64.86,6.29
2016-09-22,13.25,596.3,0.006843,3.77,0.002138,700.45,1344.7,23759.800781,16807.619141,2168.3,65.02,6.37
2016-09-23,13.33,602.84,0.007211,3.81,0.002083,706.4,1341.7,23686.480469,16754.019531,2158.1,64.95,6.55
2016-09-24,12.88,602.63,0.007362,3.81,0.002219,706.4,1341.7,23686.480469,16754.019531,2158.1,64.95,6.55
2016-09-25,13.1,600.83,0.007855,3.81,0.002454,706.4,1341.7,23686.480469,16754.019531,2158.1,64.95,6.55
2016-09-26,12.82,608.04,0.007963,3.86,0.002385,696.15,1344.1,23317.919922,16544.560547,2139.7,64.34,6.32
2016-09-27,13.1,606.17,0.008229,3.85,0.002549,701.05,1330.4,23571.900391,16683.929688,2152.8,66.54,6.54
2016-09-28,13.27,604.73,0.009048,3.84,0.003149,714.4,1323.7,23619.650391,16465.400391,2163.2,66.78,6.59
2016-09-29,13.07,605.69,0.008914,3.85,0.003066,719.5,1326.0,23739.470703,16693.710938,2148.5,67.4,6.67
2016-09-30,13.22,609.73,0.00883,3.84,0.002847,721.5,1317.1,23297.150391,16449.839844,2160.4,68.52,6.91
2016-10-01,13.17,613.98,0.008205,3.85,0.002763,721.5,1317.1,23297.150391,16449.839844,2160.4,68.52,6.91
2016-10-02,13.2,610.89,0.008165,3.84,0.002867,721.5,1317.1,23297.150391,16449.839844,2160.4,68.52,6.91
2016-10-03,13.45,612.13,0.008089,3.84,0.00271,711.8,1312.7,23584.429688,16598.669922,2153.2,68.45,6.95
2016-10-04,13.28,610.2,0.007853,3.82,0.00259,699.55,1269.7,23689.439453,16735.650391,2144.7,68.3,6.97
2016-10-05,13.04,612.51,0.007435,3.84,0.002485,675.6,1268.6,23788.310547,16819.240234,2153.3,68.23,6.78
2016-10-06,12.85,613.02,0.007382,3.85,0.002306,666.15,1253.0,23952.5,16899.099609,2156.5,67.34,6.96
2016-10-07,12.67,617.12,0.007377,3.86,0.002374,667.4,1251.9,23851.820313,16860.089844,2146.5,66.85,6.75
2016-10-08,12.22,619.11,0.00731,3.84,0.002317,667.4,1251.9,23851.820313,16860.089844,2146.5,66.85,6.75
2016-10-09,12.05,616.75,0.007543,3.82,0.002376,667.4,1251.9,23851.820313,16860.089844,2146.5,66.85,6.75
2016-10-10,11.76,618.99,0.007978,3.8,0.002466,668.55,1260.4,23851.820313,16860.089844,2159.1,67.1,6.84
2016-10-11,11.79,641.07,0.008234,3.82,0.002679,648.15,1255.9,23549.519531,17024.759766,2134.4,66.13,6.5
2016-10-12,11.93,636.19,0.007949,3.76,0.002637,649.1,1253.8,23407.050781,16840.0,2131.5,66.43,6.62
2016-10-13,11.96,636.79,0.007982,3.91,0.002539,636.85,1257.6,23031.300781,16774.240234,2126.3,65.35,6.49
2016-10-14,11.94,640.38,0.008767,3.9,0.002479,648.3,1255.5,23233.310547,16856.369141,2126.9,65.99,6.75
2016-10-15,11.98,638.65,0.008146,3.87,0.002439,648.3,1255.5,23233.310547,16856.369141,2126.9,65.99,6.75
2016-10-16,11.95,641.63,0.008078,3.89,0.002418,648.3,1255.5,23233.310547,16856.369141,2126.9,65.99,6.75
2016-10-17,12.01,639.19,0.00803,3.91,0.002291,637.8,1256.6,23037.539063,16900.119141,2123.1,65.61,6.67
2016-10-18,12.59,637.96,0.00835,3.84,0.002388,639.4,1262.9,23394.390625,16963.609375,2131.9,66.61,6.73
2016-10-19,12.02,630.52,0.008627,3.8,0.002339,635.5,1269.9,23304.970703,16998.910156,2138.1,66.47,6.77
2016-10-20,12.1,630.86,0.009092,3.78,0.00267,632.85,1267.5,23374.400391,17235.5,2137.1,67.73,6.96
2016-10-21,12.18,632.83,0.009029,3.81,0.002476,620.75,1267.7,23374.400391,17184.589844,2134.7,67.54,6.52
2016-10-22,12.07,657.29,0.008972,3.89,0.002407,620.75,1267.7,23374.400391,17184.589844,2134.7,67.54,6.52
2016-10-23,12.04,657.07,0.009454,3.92,0.002438,620.75,1267.7,23374.400391,17184.589844,2134.7,67.54,6.52
2016-10-24,11.97,653.76,0.009065,3.87,0.002471,630.75,1263.7,23604.080078,17234.419922,2144.3,70.71,7.005
2016-10-25,11.41,657.59,0.008891,3.9,0.002357,634.85,1273.6,23565.109375,17365.25,2138.0,71.87,7.5
2016-10-26,11.53,678.3,0.008835,3.96,0.002338,620.95,1266.6,23325.429688,17391.839844,2134.1,72.16,7.29
2016-10-27,11.5,688.31,0.008481,4.02,0.002176,613.2,1269.5,23132.349609,17336.419922,2123.4,70.68,7.11
2016-10-28,11.09,689.65,0.008143,3.97,0.002095,616.35,1276.8,22954.810547,17446.410156,2123.8,70.56,7.2
2016-10-29,10.44,714.48,0.007732,4.09,0.001957,616.35,1276.8,22954.810547,17446.410156,2123.8,70.56,7.2
2016-10-30,11.18,701.86,0.008014,4.03,0.002127,616.35,1276.8,22954.810547,17446.410156,2123.8,70.56,7.2
2016-10-31,11.0,700.97,0.008196,3.99,0.002088,618.0,1273.1,22934.539063,17425.019531,2120.1,71.16,7.23
2016-11-01,10.77,729.79,0.008102,4.09,0.001976,634.1,1288.0,23147.070313,17442.400391,2103.8,69.05,7.09
2016-11-02,10.75,740.83,0.008222,4.1,0.002023,634.5,1308.2,22810.5,17134.679688,2092.3,68.76,6.76
2016-11-03,10.8,688.7,0.008021,3.86,0.001994,617.6,1303.3,22683.509766,17134.679688,2083.6,67.96,6.7
2016-11-04,11.09,703.23,0.008157,3.88,0.001999,624.8,1304.5,22642.619141,16905.359375,2080.0,67.57,6.56
2016-11-05,11.0,703.42,0.00823,3.87,0.002021,624.8,1304.5,22642.619141,16905.359375,2080.0,67.57,6.56
2016-11-06,10.87,711.52,0.008193,3.89,0.001959,624.8,1304.5,22642.619141,16905.359375,2080.0,67.57,6.56
2016-11-07,10.81,703.13,0.008108,3.84,0.002013,656.4,1279.4,22801.400391,17177.210938,2129.1,71.27,6.96
2016-11-08,10.83,709.85,0.008206,3.84,0.001986,665.5,1274.5,22909.470703,17171.380859,2135.5,71.16,7.0
2016-11-09,10.66,723.27,0.008079,3.86,0.001968,681.45,1273.5,22415.189453,16251.540039,2160.3,69.96,6.94
2016-11-10,10.52,715.53,0.008136,3.82,0.001948,696.5,1266.4,22839.109375,17344.419922,2167.2,67.77,6.295
2016-11-11,10.29,716.41,0.008065,3.82,0.001913,684.7,1224.3,22531.089844,17374.789063,2161.6,87.97,6.685
2016-11-12,9.88,705.05,0.008044,3.76,0.001899,684.7,1224.3,22531.089844,17374.789063,2161.6,87.97,6.685
2016-11-13,10.1,702.03,0.008257,3.88,0.001896,684.7,1224.3,22531.089844,17374.789063,2161.6,87.97,6.685
2016-11-14,9.97,705.02,0.008098,3.88,0.00188,697.7,1221.7,22222.220703,17672.619141,2160.4,83.64,6.79
2016-11-15,10.22,711.62,0.007881,3.89,0.001853,705.95,1224.5,22323.910156,17668.150391,2179.3,86.19,6.97
2016-11-16,10.06,744.2,0.007842,4.02,0.001772,718.8,1223.9,22280.529297,17862.210938,2172.8,91.63,7.67
2016-11-17,9.99,740.98,0.007727,3.94,0.00182,729.65,1216.9,22262.880859,17862.630859,2184.3,92.39,8.46
2016-11-18,9.48,751.59,0.007778,3.96,0.001807,727.8,1208.7,22344.210938,17967.410156,2180.8,93.36,8.71
2016-11-19,9.66,751.62,0.007799,3.95,0.001796,727.8,1208.7,22344.210938,17967.410156,2180.8,93.36,8.71
2016-11-20,9.58,731.03,0.007651,3.92,0.00176,727.8,1208.7,22344.210938,17967.410156,2180.8,93.36,8.71
2016-11-21,9.62,739.25,0.007566,3.94,0.001755,726.55,1209.8,22357.779297,18106.019531,2192.9,92.98,8.94
2016-11-22,9.91,751.35,0.007434,3.95,0.001735,744.25,1211.2,22678.070313,18162.939453,2200.3,93.65,8.69
2016-11-23,9.84,744.59,0.007061,3.93,0.001733,738.55,1192.4,22676.689453,18162.939453,2200.8,93.97,8.8
2016-11-24,9.23,740.29,0.00695,3.91,0.001691,738.55,1192.4,22608.490234,18333.410156,2200.8,93.97,8.8
2016-11-25,9.4,741.65,0.006902,3.92,0.001722,742.9,1181.0,22723.449219,18381.220703,2211.3,94.16,8.77
2016-11-26,9.33,735.38,0.00739,3.89,0.001649,742.9,1181.0,22723.449219,18381.220703,2211.3,94.16,8.77
2016-11-27,9.0,732.03,0.007074,3.88,0.001665,742.9,1181.0,22723.449219,18381.220703,2211.3,94.16,8.77
2016-11-28,8.72,735.81,0.007008,3.88,0.001655,758.0,1193.8,22830.570313,18356.890625,2200.8,94.11,8.83
2016-11-29,8.17,735.6,0.00678,3.87,0.001667,765.25,1190.8,22737.070313,18307.039063,2203.8,93.25,8.93
2016-11-30,8.59,745.69,0.006723,3.89,0.001629,772.65,1173.9,22789.769531,18308.480469,2198.8,92.2,8.91
2016-12-01,8.45,756.77,0.006702,3.91,0.001619,751.7,1169.4,22878.230469,18513.119141,2192.1,87.64,8.39
2016-12-02,7.76,777.94,0.00666,3.95,0.001529,745.5,1177.8,22564.820313,18426.080078,2192.1,88.45,8.53
2016-12-03,7.92,771.16,0.006588,3.92,0.001592,745.5,1177.8,22564.820313,18426.080078,2192.1,88.45,8.53
2016-12-04,7.44,773.87,0.006527,3.9,0.001532,745.5,1177.8,22564.820313,18426.080078,2192.1,88.45,8.53
2016-12-05,6.82,758.7,0.006434,3.53,0.001542,746.05,1176.5,22505.550781,18274.990234,2204.2,91.88,8.68
2016-12-06,7.87,764.22,0.006655,3.54,0.002666,734.4,1170.1,22675.150391,18360.539063,2210.1,93.39,9.45
2016-12-07,8.38,768.13,0.006851,3.62,0.002767,732.65,1177.5,22800.919922,18496.689453,2236.7,95.07,9.56
2016-12-08,8.23,770.81,0.007097,3.69,0.002421,739.05,1172.4,22861.839844,18765.470703,2242.4,93.48,10.34
2016-12-09,8.45,772.79,0.007135,3.69,0.002545,735.05,1161.9,22760.980469,18996.369141,2254.7,91.82,10.34
2016-12-10,8.13,774.65,0.006816,3.68,0.002233,735.05,1161.9,22760.980469,18996.369141,2254.7,91.82,10.34
2016-12-11,8.19,769.73,0.006744,3.64,0.002353,735.05,1161.9,22760.980469,18996.369141,2254.7,91.82,10.34
2016-12-12,8.52,780.09,0.006778,3.66,0.002272,727.55,1165.8,22433.019531,19155.029297,2250.4,89.59,10.68
2016-12-13,8.42,780.56,0.006708,3.65,0.002158,730.6,1159.0,22446.699219,19250.519531,2267.8,91.17,10.54
2016-12-14,8.27,781.48,0.006705,3.62,0.00215,732.55,1163.7,22456.619141,19253.609375,2252.0,96.45,10.55
2016-12-15,7.83,778.09,0.006662,3.62,0.002802,705.65,1129.8,22059.400391,19273.789063,2258.4,98.71,10.86
2016-12-16,7.86,784.91,0.00671,3.63,0.003123,697.25,1137.4,22020.75,19401.150391,2255.3,100.41,10.66
2016-12-17,7.88,790.83,0.006541,3.7,0.002772,697.25,1137.4,22020.75,19401.150391,2255.3,100.41,10.66
2016-12-18,7.87,790.53,0.006574,3.68,0.0029,697.25,1137.4,22020.75,19401.150391,2255.3,100.41,10.66
2016-12-19,7.64,792.71,0.006545,3.66,0.002868,678.7,1142.7,21832.679688,19391.599609,2260.1,101.63,10.95
2016-12-20,7.66,800.88,0.0065,3.66,0.002836,670.85,1133.6,21729.060547,19494.529297,2266.5,105.17,11.51
2016-12-21,7.91,834.28,0.006445,3.65,0.00281,659.9,1133.2,21809.800781,19444.490234,2260.4,105.83,11.47
2016-12-22,7.59,864.54,0.006363,3.71,0.002751,654.85,1133.6,21636.199219,19427.669922,2258.7,107.11,11.6
2016-12-23,7.17,921.98,0.006286,4.66,0.002646,654.85,1133.6,21574.759766,19427.669922,2260.0,109.78,11.58
2016-12-24,7.27,898.82,0.006349,4.55,0.002691,654.85,1133.6,21574.759766,19427.669922,2260.0,109.78,11.58
2016-12-25,7.18,896.18,0.006444,4.35,0.002578,654.85,1133.6,21574.759766,19427.669922,2260.0,109.78,11.58
2016-12-26,7.27,907.61,0.006326,4.36,0.002657,654.85,1133.6,21574.759766,19396.640625,2260.0,109.78,11.58
2016-12-27,7.17,933.2,0.006199,4.47,0.002543,673.8,1138.8,21574.759766,19403.060547,2260.9,117.32,12.07
2016-12-28,7.52,975.92,0.006173,4.57,0.002509,666.85,1140.9,21754.740234,19401.720703,2245.3,109.25,11.55
2016-12-29,8.28,973.5,0.006341,4.56,0.002559,675.65,1158.1,21790.910156,19145.140625,2245.1,111.43,11.59
2016-12-30,8.16,961.24,0.006426,4.39,0.002544,683.25,1151.7,22000.560547,19114.369141,2236.2,106.74,11.34
2016-12-31,7.97,963.74,0.006449,4.33,0.002469,683.25,1151.7,22000.560547,19114.369141,2236.2,106.74,11.34
2017-01-01,8.17,998.33,0.006368,4.51,0.002481,683.25,1151.7,22000.560547,19114.369141,2236.2,106.74,11.34
2017-01-02,8.38,1021.75,0.006311,4.65,0.002477,683.25,1151.7,22000.560547,19114.369141,2236.2,106.74,11.34
2017-01-03,9.73,1043.84,0.006386,4.63,0.002554,709.9,1162.0,22150.400391,19114.369141,2252.6,102.01,11.43
2017-01-04,11.25,1154.73,0.00657,4.84,0.002735,738.8,1165.3,22134.470703,19594.160156,2264.3,104.39,11.43
2017-01-05,10.25,1013.38,0.006201,4.29,0.002598,738.2,1181.3,22456.689453,19520.689453,2264.3,101.74,11.24
2017-01-06,10.25,902.2,0.006315,3.86,0.002494,758.35,1173.4,22503.009766,19454.330078,2271.5,103.1,11.32
2017-01-07,9.87,908.59,0.006366,3.96,0.002396,758.35,1173.4,22503.009766,19454.330078,2271.5,103.1,11.32
2017-01-08,10.29,911.2,0.006233,3.99,0.002355,758.35,1173.4,22503.009766,19454.330078,2271.5,103.1,11.32
2017-01-09,10.33,902.83,0.006167,4.3,0.002347,757.15,1184.9,22558.689453,19454.330078,2265.0,107.28,11.49
2017-01-10,10.55,907.68,0.006698,4.59,0.002355,765.25,1185.5,22744.849609,19301.439453,2263.7,106.47,11.44
2017-01-11,9.72,777.76,0.006411,3.85,0.002089,753.9,1196.6,22935.349609,19364.669922,2270.6,105.16,11.2
2017-01-12,9.86,804.83,0.006423,3.96,0.002475,765.25,1199.8,22829.019531,19134.699219,2263.4,103.44,10.76
2017-01-13,9.77,823.98,0.006596,3.89,0.002398,749.15,1196.2,22937.380859,19287.279297,2272.5,103.43,10.58
2017-01-14,9.65,818.41,0.006863,3.9,0.002472,749.15,1196.2,22937.380859,19287.279297,2272.5,103.43,10.58
2017-01-15,9.9,821.8,0.006726,3.93,0.002441,749.15,1196.2,22937.380859,19287.279297,2272.5,103.43,10.58
2017-01-16,9.64,831.53,0.006788,3.9,0.00238,749.15,1196.2,22718.150391,19095.240234,2272.5,103.43,10.58
2017-01-17,10.3,907.94,0.0068,3.94,0.002545,753.0,1212.9,22840.970703,18813.529297,2262.7,101.11,9.82
2017-01-18,10.23,886.62,0.006709,3.84,0.002481,751.0,1212.1,23098.259766,18894.369141,2266.6,102.95,9.88
2017-01-19,10.4,899.07,0.007034,3.86,0.002349,751.15,1201.5,23049.960938,19072.25,2261.6,105.16,9.77
2017-01-20,10.6,895.03,0.006675,3.89,0.002357,788.4,1204.9,22885.910156,19137.910156,2265.9,104.01,9.75
2017-01-21,10.91,921.79,0.006706,3.9,0.002301,788.4,1204.9,22885.910156,19137.910156,2265.9,104.01,9.75
2017-01-22,10.7,924.67,0.006713,3.84,0.002336,788.4,1204.9,22885.910156,19137.910156,2265.9,104.01,9.75
2017-01-23,10.82,921.01,0.006697,3.84,0.002332,771.5,1215.6,22898.519531,18891.029297,2262.0,105.09,9.91
2017-01-24,10.63,892.69,0.00654,3.79,0.002234,795.85,1210.8,22949.859375,18787.990234,2274.6,107.33,10.44
2017-01-25,10.57,901.54,0.006513,3.71,0.002157,736.1,1200.5,23049.119141,19057.5,2293.9,107.79,10.35
2017-01-26,10.59,917.59,0.00669,3.83,0.002197,724.45,1192.5,23374.169922,19402.390625,2294.1,109.65,10.52
2017-01-27,10.54,919.75,0.006415,3.86,0.002196,738.6,1191.1,23360.779297,19467.400391,2289.1,111.77,10.67
2017-01-28,10.56,921.59,0.006342,3.85,0.002192,738.6,1191.1,23360.779297,19467.400391,2289.1,111.77,10.67
2017-01-29,10.48,919.5,0.006402,3.85,0.002225,738.6,1191.1,23360.779297,19467.400391,2289.1,111.77,10.67
2017-01-30,10.57,920.38,0.006381,4.02,0.002458,738.45,1196.0,23360.779297,19368.849609,2276.0,110.02,10.61
2017-01-31,10.73,970.4,0.006314,4.08,0.002371,754.3,1211.4,23360.779297,19041.339844,2274.5,109.18,10.37
2017-02-01,10.73,989.02,0.00654,4.08,0.002357,762.9,1208.3,23318.390625,19148.080078,2274.5,113.95,12.06
2017-02-02,10.82,1011.8,0.006469,4.09,0.00242,759.05,1219.4,23184.519531,18914.580078,2275.4,115.39,12.28
2017-02-03,11.11,1029.91,0.006474,4.08,0.002399,749.0,1220.8,23129.210938,18918.199219,2291.0,114.38,12.24
2017-02-04,11.43,1042.9,0.006492,4.06,0.002391,749.0,1220.8,23129.210938,18918.199219,2291.0,114.38,12.24
2017-02-05,11.35,1027.34,0.006442,4.04,0.002344,749.0,1220.8,23129.210938,18918.199219,2291.0,114.38,12.24
2017-02-06,11.39,1038.15,0.00645,4.04,0.002369,774.3,1232.1,23348.240234,18976.710938,2286.5,117.31,13.63
2017-02-07,11.52,1061.35,0.006407,4.04,0.002319,764.45,1236.1,23331.570313,18910.779297,2288.4,119.13,13.29
2017-02-08,11.43,1063.07,0.006438,4.02,0.002235,769.75,1239.5,23485.130859,19007.599609,2290.2,118.61,13.56
2017-02-09,11.03,994.38,0.006374,3.8,0.002155,772.55,1236.8,23525.140625,18907.669922,2304.3,116.38,13.42
2017-02-10,11.28,988.67,0.006289,3.78,0.002141,783.1,1235.9,23574.980469,19378.929688,2312.7,113.62,13.58
2017-02-11,11.35,1004.45,0.006333,3.79,0.002111,783.1,1235.9,23574.980469,19378.929688,2312.7,113.62,13.58
2017-02-12,11.4,999.18,0.006269,3.76,0.00209,783.1,1235.9,23574.980469,19378.929688,2326.3,113.62,13.58
2017-02-13,11.27,990.64,0.006251,3.72,0.002067,774.95,1225.8,23710.980469,19459.150391,2337.0,108.38,13.49
2017-02-14,13.03,1004.55,0.006278,3.77,0.00209,780.9,1225.4,23703.009766,19238.980469,2350.4,108.78,13.26
2017-02-15,12.92,1007.48,0.006147,3.81,0.002224,786.2,1233.1,23994.869141,19437.980469,2345.6,109.0,13.3
2017-02-16,12.9,1027.44,0.006027,3.79,0.002139,793.3,1241.6,24107.699219,19347.529297,2347.9,107.25,12.97
2017-02-17,12.68,1046.21,0.005935,3.83,0.002093,780.55,1239.1,24033.740234,19234.619141,2347.9,107.23,13.13
2017-02-18,12.81,1054.42,0.005569,3.79,0.002021,780.55,1239.1,24033.740234,19234.619141,2347.9,107.23,13.13
2017-02-19,12.76,1047.87,0.005878,3.76,0.002014,780.55,1239.1,24033.740234,19234.619141,2347.9,107.23,13.13
2017-02-20,12.43,1079.98,0.005873,3.77,0.002052,780.55,1239.1,24146.080078,19251.080078,2347.9,107.23,13.13
2017-02-21,12.67,1115.3,0.005832,3.78,0.001997,780.15,1238.9,23963.630859,19381.439453,2360.0,111.07,14.0
2017-02-22,12.6,1117.44,0.00586,3.81,0.002008,770.2,1233.3,24201.960938,19379.869141,2360.9,110.76,14.28
2017-02-23,13.12,1166.72,0.005895,3.84,0.001927,774.6,1251.4,24114.859375,19371.460938,2362.8,100.49,14.32
2017-02-24,13.07,1173.68,0.005701,3.85,0.001885,772.95,1258.3,23965.699219,19283.539063,2364.9,101.46,14.12
2017-02-25,13.55,1143.84,0.005665,3.83,0.001881,772.95,1258.3,23965.699219,19283.539063,2364.9,101.46,14.12
2017-02-26,14.52,1165.2,0.005671,3.83,0.001875,772.95,1258.3,23965.699219,19283.539063,2364.9,101.46,14.12
2017-02-27,15.4,1179.97,0.005609,3.8,0.001774,785.0,1258.8,23925.050781,19107.470703,2368.3,104.41,15.2
2017-02-28,15.82,1179.97,0.005536,3.77,0.001843,771.7,1253.9,23740.730469,19118.990234,2362.8,101.48,14.46
2017-03-01,17.35,1222.5,0.005408,3.8,0.001724,779.0,1250.0,23776.490234,19393.539063,2393.5,102.79,14.96
2017-03-02,19.03,1251.01,0.005991,3.92,0.001787,769.75,1232.9,23728.070313,19564.800781,2381.9,99.0,13.9
2017-03-03,19.46,1274.99,0.006339,3.92,0.001763,767.7,1226.5,23552.720703,19469.169922,2381.2,98.43,13.03
2017-03-04,18.62,1255.15,0.006299,3.88,0.001753,767.7,1226.5,23552.720703,19469.169922,2381.2,98.43,13.03
2017-03-05,19.3,1267.12,0.006129,3.9,0.001738,767.7,1226.5,23552.720703,19469.169922,2381.2,98.43,13.03
